date,campaign_id,channel,impressions,clicks,sessions,spend_vnd,leads_reported,source_platform
2025-12-05,MC003,Google Ads,385,22,23,318000.0,2,CRM
2025-12-06,MC003,Google Ads,205,12,13,190000.0,0,GA4
2025-12-07,MC003,Google Ads,116,5,6,65000.0,1,GA4
2025-12-08,MC003,Google Ads,514,31,26,439000.0,0,CRM
2025-12-09,MC003,Google Ads,376,22,22,294000.0,1,Manual
2025-12-10,MC003,Google Ads,692,33,31,418000.0,1,CRM
2025-12-11,MC003,Google Ads,392,24,28,408000.0,0,CRM
2025-12-12,MC003,Google Ads,795,37,34,611000.0,0,GA4
2025-12-13,MC003,Google Ads,441,22,23,356000.0,1,Manual
2025-12-14,MC003,Google Ads,128,5,6,64000.0,0,GA4
2025-12-15,MC003,Google ads,942,47,44,598000.0,3,Google Ads
2025-12-16,MC003,Google Ads,510,29,30,448000.0,1,Google Ads
2025-12-17,MC003,Google Ads,470,26,29,404000.0,1,Manual
2025-12-18,MC003,Google Ads,440,27,26,406000.0,1,GA4
2025-12-19,MC003,Google Ads,783,46,40,680000.0,1,Google Ads
2025-12-20,MC003,Google Ads,213,11,11,142000.0,2,GA4
2025-12-21,MC003,Google Ads,206,9,9,111000.0,0,GA4
2025-12-22,MC003,Google Ads,525,24,24,303000.0,0,Google Ads
2025-12-23,MC003,Google Ads,639,38,35,579000.0,0,GA4
2025-12-24,MC003,Google Ads,506,29,29,389000.0,0,Meta
2025-12-25,MC003,Google Ads,550,27,27,431000.0,1,Manual
2025-12-26,MC003,Google Ads,673,32,31,408000.0,1,GA4
2025-12-27,MC003,Google Ads,191,9,10,114000.0,0,GA4
2025-12-28,MC003,Google Ads,322,15,14,244000.0,0,CRM
2025-12-29,MC003,Google Ads,643,34,33,431000.0,0,GA4
2025-12-30,MC003,Google Ads,621,32,29,396000.0,1,GA4
2025-12-31,MC003,Google Ads,409,26,27,364000.0,0,Manual
2026-01-01,MC003,Google Ads,551,24,23,378000.0,1,CRM
2026-01-02,MC003,Google Ads,519,26,26,333000.0,0,Google Ads
2026-01-03,MC003,Google Ads,122,6,7,76000.0,0,Manual
2026-01-04,MC003,Google Ads,77,4,5,62000.0,0,Manual
2026-01-05,MC003,Google Ads,334,19,20,307000.0,0,GA4
2026-01-06,MC003,Google Ads,420,23,25,396000.0,0,Manual
2026-01-07,MC003,Google Ads,426,25,25,327000.0,0,GA4
2026-01-08,MC003,Google Ads,751,36,37,507000.0,0,Manual
2026-01-09,MC003,Google Ads,519,32,33,546000.0,0,Google Ads
2026-01-10,MC003,Google Ads,237,14,12,207000.0,0,GA4
2026-01-11,MC003,Google Ads,213,11,12,142000.0,2,Google Ads
2026-01-12,MC003,Google Ads,277,16,16,206000.0,0,CRM
2026-01-13,MC003,Google Ads,452,25,24,349000.0,0,Manual
2026-01-14,MC003,Google Ads,443,26,24,325000.0,0,CRM
2026-01-15,MC003,Google Ads,390,21,19,347000.0,0,Google Ads
2026-01-16,MC003,Google Ads,426,22,26,325000.0,1,Manual
2026-01-17,MC003,Google Ads,197,11,11,181000.0,0,CRM
2026-01-18,MC003,Google Ads,210,13,14,181000.0,0,CRM
2026-01-19,MC003,Google Ads,306,18,16,300000.0,1,Google Ads
2026-01-20,MC003,Google Ads,484,26,24,313000.0,1,Google Ads
2026-01-21,MC003,Google Ads,543,30,26,416000.0,0,CRM
2026-01-22,MC003,Google Ads,427,27,30,349000.0,0,Google Ads
2026-01-23,MC003,Google Ads,387,23,22,280000.0,0,GA4
2026-01-24,MC003,Google Ads,211,11,12,191000.0,0,CRM
2026-01-25,MC003,Google Ads,235,10,11,131000.0,0,GA4
2026-01-26,MC003,Google Ads,420,20,18,324000.0,0,CRM
2026-01-27,MC003,Google Ads,472,25,24,338000.0,0,GA4
2026-01-28,MC003,Google Ads,452,27,29,393000.0,1,Google Ads
2026-01-29,MC003,Google Ads,379,20,21,327000.0,1,Manual
2026-01-30,MC003,Google Ads,299,19,17,302000.0,0,Meta
2026-01-31,MC003,Google Ads,196,12,11,184000.0,0,GA4
2026-02-01,MC003,Google Ads,107,6,7,97000.0,0,Google Ads
2026-02-02,MC003,Google Ads,374,21,20,365000.0,0,GA4
2026-02-03,MC003,Google Ads,477,20,18,342000.0,0,Google Ads
2026-02-04,MC003,Google Ads,396,20,17,303000.0,0,GA4
2026-02-05,MC003,Google Ads,458,22,22,336000.0,0,Meta
2026-02-06,MC003,Google Ads,252,14,13,243000.0,1,GA4
2026-02-07,MC003,Google Ads,135,7,8,93000.0,0,Manual
2026-02-08,MC003,Google Ads,97,5,7,82000.0,0,Google Ads
2026-02-09,MC003,Google Ads,234,13,15,179000.0,0,CRM
2026-02-10,MC003,Google Ads,250,13,15,194000.0,0,Google Ads
2026-02-11,MC003,Google Ads,425,25,25,395000.0,0,Google Ads
2026-02-12,MC003,Google Ads,336,17,18,230000.0,0,Google Ads
2026-02-13,MC003,Google Ads,329,19,18,292000.0,0,CRM
2026-02-14,MC003,Google Ads,92,4,5,58000.0,0,GA4
2026-02-15,MC003,Google Ads,71,4,5,59000.0,0,GA4
2026-02-16,MC003,Google Ads,184,10,11,149000.0,0,Manual
2026-02-17,MC003,google ppc,253,15,16,221000.0,0,GA4
2026-02-18,MC003,Google Ads,360,17,19,213000.0,0,Google Ads
2026-02-19,MC003,Google Ads,283,14,13,199000.0,0,GA4
20/02/2026,MC003,Google Ads,292,14,15,207000.0,0,GA4
2026-02-21,MC003,Google Ads,141,7,9,98000.0,0,CRM
2026-02-22,MC003,Google Ads,72,4,4,63000.0,0,Manual
2026-02-23,MC003,Google Ads,521,26,23,341000.0,1,GA4
2026-02-24,MC003,Google Ads,325,18,16,217000.0,0,CRM
2026-02-25,MC003,Google Ads,309,15,14,217000.0,0,Google Ads
2026-02-26,MC003,Google Ads,389,23,20,319000.0,0,GA4
2026-02-27,MC003,Google Ads,379,23,19,279000.0,0,CRM
2026-02-28,MC003,Google Ads,160,7,9,95000.0,0,Google Ads
2026-03-01,MC003,Google Ads,134,7,8,98000.0,0,CRM
2026-03-02,MC003,Google Ads,459,23,27,326000.0,0,CRM
2026-03-03,MC003,Google Ads,596,26,21,383000.0,0,GA4
2026-03-04,MC003,Google Ads,449,21,24,276000.0,1,Google Ads
03-05-2026,MC003,Google Ads,494,25,29,392000.0,0,CRM
2026-03-06,MC003,Google Ads,532,25,28,285000.0,0,CRM
2026-03-07,MC003,Paid Search,315,15,14,220000.0,0,Google Ads
2026-03-08,MC003,Google Ads,247,12,11,144000.0,0,Google Ads
2026-03-09,MC003,Google Ads,285,17,19,248000.0,3,GA4
2026-03-10,MC003,Google Ads,688,28,28,355000.0,0,Meta
2026-03-11,MC003,Google Ads,532,25,25,319000.0,0,CRM
2026-03-12,MC003,Google Ads,451,23,28,299000.0,2,Google Ads
2026-03-13,MC003,Google Ads,443,22,23,311000.0,0,Meta
2026-03-14,MC003,Google Ads,384,15,14,193000.0,0,Google Ads
2026-03-15,MC003,Google Ads,195,12,13,161000.0,0,Meta
2026-03-16,MC003,Google Ads,407,28,30,434000.0,1,Google Ads
2026-03-17,MC003,Google Ads,449,24,22,331000.0,0,GA4
2026-03-18,MC003,Google Ads,388,20,20,253000.0,0,GA4
2026-03-19,MC003,Google Ads,483,27,30,341000.0,1,CRM
2026-03-20,MC003,Google Ads,386,21,24,245000.0,1,Meta
2026-03-21,MC003,Google Ads,149,9,8,146000.0,0,Google Ads
2026-03-22,MC003,Google Ads,376,17,18,266000.0,1,Google Ads
2026-03-23,MC003,Google Ads,680,30,31,465000.0,1,GA4
2026-03-24,MC003,Google Ads,534,24,23,369000.0,0,CRM
2026-03-25,MC003,Google Ads,537,27,26,381000.0,0,CRM
2026-03-26,MC003,Google Ads,780,33,28,377000.0,0,CRM
27/03/2026,MC003,Google Ads,384,21,24,268000.0,1,GA4
2026-03-28,MC003,Google Ads,219,12,11,174000.0,0,Google Ads
2026-03-29,MC003,Google Ads,255,13,14,148000.0,1,GA4
2026-03-30,MC003,Google Ads,461,29,24,419000.0,0,Manual
2026-03-31,MC003,Google Ads,419,25,28,406000.0,0,GA4
2026-04-01,MC003,Google Ads,419,24,23,382000.0,1,GA4
2026-04-02,MC003,Google Ads,437,24,25,295000.0,1,GA4
2026-04-03,MC003,Google Ads,612,29,30,325000.0,4,CRM
2026-04-04,MC003,Google Ads,297,15,14,217000.0,0,CRM
2026-04-05,MC003,Google Ads,285,14,12,203000.0,0,Google Ads
2026-04-06,MC003,Google Ads,776,36,33,486000.0,1,GA4
2026-04-07,MC003,Google Ads,453,29,25,334000.0,1,CRM
2026-04-08,MC003,Google Ads,631,24,25,378000.0,0,CRM
2026-04-09,MC003,Google Ads,604,25,27,352000.0,0,Meta
2026-04-10,MC003,Google Ads,417,25,23,325000.0,0,GA4
2026-04-11,MC003,Google Ads,454,19,18,278000.0,1,GA4
2026-04-12,MC003,Google Ads,181,10,9,149000.0,0,CRM
2026-04-13,MC003,Google Ads,645,34,34,521000.0,0,Google Ads
2026-04-14,MC003,Google Ads,424,19,19,246000.0,0,Meta
2026-04-15,MC003,Google Ads,969,40,38,587000.0,0,CRM
2026-04-16,MC003,Google Ads,794,38,35,468000.0,1,GA4
2026-04-17,MC003,Paid Search,481,26,25,425000.0,1,Manual
2026-04-18,MC003,Google Ads,263,14,16,169000.0,1,Meta
2026-04-19,MC003,Google Ads,188,9,10,114000.0,0,Manual
2026-04-20,MC003,Google Ads,465,23,20,376000.0,1,Meta
2026-04-21,MC003,Google Ads,615,31,31,457000.0,2,CRM
2026-04-22,MC003,Google Ads,342,19,19,239000.0,0,GA4
2026-04-23,MC003,Google Ads,755,30,29,414000.0,1,GA4
2026-04-24,MC003,Google Ads,868,38,34,516000.0,1,Manual
2026-04-25,MC003,Google Ads,424,19,20,308000.0,0,Google Ads
2026-04-26,MC003,Google Ads,250,13,15,176000.0,0,Manual
2026-04-27,MC003,google ppc,740,37,34,571000.0,1,GA4
2026-04-28,MC003,Google Ads,442,21,25,263000.0,0,CRM
2026-04-29,MC003,Google Ads,468,26,27,340000.0,0,GA4
2026-04-30,MC003,Google Ads,495,28,27,355000.0,0,GA4
2026-05-01,MC003,Google Ads,584,34,28,520000.0,0,GA4
2026-05-02,MC003,Google Ads,204,11,13,162000.0,1,GA4
2026-05-03,MC003,Google Ads,121,7,8,107000.0,0,CRM
2026-05-04,MC003,Google Ads,392,22,20,300000.0,1,GA4
2026-05-05,MC003,Google Ads,589,31,34,433000.0,0,GA4
2026-05-06,MC003,Google Ads,208,12,13,178000.0,1,Manual
2026-05-07,MC003,Google Ads,475,28,25,348000.0,1,GA4
2026-05-08,MC003,Google Ads,450,21,24,342000.0,0,Manual
2026-05-09,MC003,Google Ads,253,14,15,204000.0,0,GA4
2026-05-10,MC003,Google Ads,185,11,11,144000.0,0,CRM
2026-05-11,MC003,Google Ads,450,25,28,370000.0,0,Meta
2026-05-12,MC003,Google Ads,607,31,32,452000.0,0,GA4
2026-05-13,MC003,Google Ads,566,29,32,415000.0,0,GA4
2026-05-14,MC003,Google Ads,571,32,31,440000.0,1,GA4
2026-05-15,MC003,Google Ads,571,29,27,391000.0,0,Manual
2026-05-16,MC003,Google Ads,372,17,17,276000.0,0,GA4
2026-05-17,MC003,Google Ads,333,13,13,179000.0,0,GA4
2026-05-18,MC003,Google Ads,585,33,28,392000.0,0,Meta
2026-05-19,MC003,Google Ads,406,21,24,259000.0,0,Google Ads
2026-05-20,MC003,Google Ads,470,26,28,392000.0,0,Google Ads
2026-05-21,MC003,Google Ads,605,27,30,342000.0,0,GA4
2026-05-22,MC003,Google Ads,458,31,29,391000.0,1,Manual
2026-05-23,MC003,Google Ads,170,12,13,183000.0,0,GA4
2026-05-24,MC003,Google Ads,220,11,12,139000.0,0,Google Ads
2026-05-25,MC003,Google Ads,443,24,23,301000.0,0,GA4
2026-05-26,MC003,Google Ads,482,22,21,301000.0,0,GA4
2026-05-27,MC003,Google Ads,512,23,23,284000.0,2,Manual
2026-05-28,MC003,Google Ads,508,28,28,348000.0,1,GA4
2026-05-29,MC003,Google Ads,477,24,24,303000.0,0,Google Ads
2026-05-30,MC003,Google Ads,318,15,16,201000.0,0,GA4
2026-05-31,MC003,Google Ads,248,13,14,160000.0,0,Google Ads
2026-06-01,MC003,Google Ads,487,24,26,375000.0,1,CRM
2026-06-02,MC003,Google Ads,346,21,20,255000.0,0,Google Ads
2026-06-03,MC003,Google Ads,572,38,34,448000.0,2,Google Ads
2026-06-04,MC003,Google Ads,452,24,27,283000.0,0,CRM
2026-06-05,MC003,Google Ads,336,19,19,296000.0,0,CRM
2026-06-06,MC003,Google Ads,252,13,14,212000.0,1,Manual
2026-06-07,MC003,Google Ads,132,7,7,98000.0,1,Google Ads
2026-06-08,MC003,Google Ads,433,30,25,476000.0,0,CRM
2026-06-09,MC003,Google Ads,488,28,30,321000.0,0,Google Ads
2026-06-10,MC003,Google Ads,458,24,22,335000.0,0,GA4
2026-06-11,MC003,Google Ads,505,25,21,360000.0,1,CRM
2026-06-12,MC003,Google Ads,468,27,24,317000.0,1,CRM
2026-06-13,MC003,GAds,267,13,14,160000.0,1,CRM
2026-06-14,MC003,Google Ads,230,10,9,114000.0,1,CRM
2026-06-15,MC003,Google Ads,305,13,16,156000.0,1,GA4
2026-06-16,MC003,Google Ads,535,23,25,374000.0,0,GA4
2026-06-17,MC003,Google Ads,339,18,22,212000.0,2,Google Ads
2026-06-18,MC003,Google Ads,543,33,34,530000.0,1,Manual
2026-06-19,MC003,Google Ads,578,24,26,386000.0,0,Manual
2026-06-20,MC003,Google Ads,438,19,18,214000.0,1,Manual
2026-06-21,MC003,Google Ads,143,9,8,140000.0,1,GA4
2026-06-22,MC003,Google Ads,279,17,18,236000.0,0,Google Ads
2026-06-23,MC003,Google Ads,410,22,26,333000.0,2,CRM
2026-06-24,MC003,Google Ads,384,21,19,275000.0,2,GA4
2026-06-25,MC003,Google Ads,380,20,20,238000.0,0,CRM
2026-06-26,MC003,Google Ads,437,24,24,295000.0,1,GA4
2026-06-27,MC003,Google Ads,162,7,8,112000.0,0,GA4
2026-06-28,MC003,Google Ads,331,17,15,259000.0,0,Google Ads
2026-06-29,MC003,Google Ads,437,21,20,321000.0,0,GA4
2026-06-30,MC003,Google Ads,409,25,23,366000.0,0,GA4
2026-07-01,MC003,Google Ads,308,17,19,222000.0,1,CRM
2026-07-02,MC003,Google Ads,410,27,25,315000.0,0,CRM
2026-07-03,MC003,Google Ads,574,25,27,385000.0,0,Meta
2025-01-01,MC004,Organic Search,0,0,16,0.0,0,Google Ads
2025-01-02,MC004,Organic Search,0,0,10,0.0,0,Manual
2025-01-03,MC004,Organic Search,0,0,25,0.0,0,CRM
2025-01-04,MC004,Organic Search,0,0,11,0.0,0,Meta
2025-01-05,MC004,Organic Search,0,0,3,0.0,1,Manual
2025-01-06,MC004,Organic Search,0,0,21,0.0,0,Meta
2025-01-07,MC004,Organic Search,0,0,22,0.0,0,Google Ads
2025-01-08,MC004,Organic Search,0,0,21,0.0,0,Meta
2025-01-09,MC004,Organic Search,0,0,18,0.0,0,GA4
2025-01-10,MC004,Organic Search,0,0,19,0.0,0,GA4
2025-01-11,MC004,Organic Search,0,0,6,0.0,0,GA4
2025-01-12,MC004,Organic Search,0,0,7,0.0,1,GA4
2025-01-13,MC004,Organic Search,0,0,15,0.0,0,Meta
2025-01-14,MC004,Organic Search,0,0,14,0.0,1,CRM
2025-01-15,MC004,Organic Search,0,0,16,0.0,1,GA4
2025-01-16,MC004,Organic Search,0,0,16,0.0,0,GA4
2025-01-17,MC004,Organic Search,0,0,17,0.0,0,Google Ads
2025-01-18,MC004,Organic Search,0,0,9,0.0,1,Google Ads
2025-01-19,MC004,Organic Search,0,0,6,0.0,1,Manual
2025-01-20,MC004,Organic Search,0,0,17,0.0,0,GA4
2025-01-21,MC004,Organic search,0,0,18,0.0,1,Meta
2025-01-22,MC004,Organic Search,0,0,20,0.0,0,CRM
2025-01-23,MC004,Organic Search,0,0,11,0.0,0,Google Ads
2025-01-24,MC004,Organic Search,0,0,14,0.0,0,GA4
2025-01-25,MC004,Organic Search,0,0,4,0.0,1,Google Ads
2025-01-26,MC004,Organic Search,0,0,5,0.0,0,Manual
2025-01-27,MC004,Organic Search,0,0,19,0.0,0,CRM
2025-01-28,MC004,Organic Search,0,0,19,0.0,2,CRM
2025-01-29,MC004,Organic Search,0,0,19,0.0,1,CRM
2025-01-30,MC004,Organic Search,0,0,20,0.0,0,GA4
2025-01-31,MC004,Organic Search,0,0,20,0.0,0,GA4
2025-02-01,MC004,Organic Search,0,0,9,0.0,0,CRM
2025-02-02,MC004,Organic Search,0,0,3,0.0,0,CRM
2025-02-03,MC004,Organic Search,0,0,17,0.0,1,GA4
2025-02-04,MC004,Organic Search,0,0,13,0.0,0,GA4
2025-02-05,MC004,Organic Search,0,0,18,0.0,0,Google Ads
2025-02-06,MC004,Organic Search,0,0,12,0.0,1,CRM
2025-02-07,MC004,Organic Search,0,0,14,0.0,0,CRM
2025-02-08,MC004,Organic Search,0,0,4,0.0,0,GA4
2025-02-09,MC004,Organic Search,0,0,6,0.0,0,GA4
2025-02-10,MC004,Organic Search,0,0,19,0.0,0,CRM
2025-02-11,MC004,Organic search,0,0,13,0.0,1,Meta
2025-02-12,MC004,Organic Search,0,0,9,0.0,0,Google Ads
2025-02-13,MC004,Organic Search,0,0,9,0.0,1,GA4
2025-02-14,MC004,Organic Search,0,0,18,0.0,0,Meta
2025-02-15,MC004,Organic Search,0,0,6,0.0,0,GA4
2025-02-16,MC004,Organic Search,0,0,5,0.0,0,GA4
2025-02-17,MC004,Organic Search,0,0,9,0.0,1,Meta
2025-02-18,MC004,Organic Search,0,0,16,0.0,0,Meta
2025-02-19,MC004,Organic Search,0,0,15,0.0,0,GA4
2025-02-20,MC004,Organic Search,0,0,14,0.0,0,Manual
2025-02-21,MC004,Organic Search,0,0,18,0.0,1,Google Ads
2025-02-22,MC004,Organic Search,0,0,4,0.0,2,GA4
2025-02-23,MC004,Organic Search,0,0,5,0.0,1,Google Ads
2025-02-24,MC004,Organic Search,0,0,14,0.0,1,CRM
2025-02-25,MC004,Organic Search,0,0,12,0.0,1,CRM
2025-02-26,MC004,Organic Search,0,0,13,0.0,0,Meta
2025-02-27,MC004,Organic Search,0,0,10,0.0,0,CRM
2025-02-28,MC004,Organic Search,0,0,12,0.0,0,CRM
2025-03-01,MC004,Organic Search,0,0,9,0.0,0,Google Ads
2025-03-02,MC004,Organic Search,0,0,13,0.0,0,Google Ads
2025-03-03,MC004,Organic Search,0,0,18,0.0,1,Meta
2025-03-04,MC004,Organic search,0,0,30,0.0,0,GA4
2025-03-05,MC004,Organic Search,0,0,9,0.0,1,Manual
06/03/2025,MC004,Organic Search,0,0,16,0.0,1,Manual
2025-03-07,MC004,Organic Search,0,0,19,0.0,0,CRM
2025-03-08,MC004,Organic Search,0,0,9,0.0,1,Google Ads
2025-03-09,MC004,Organic Search,0,0,5,0.0,0,Google Ads
2025-03-10,MC004,Organic Search,0,0,12,0.0,0,Google Ads
2025-03-11,MC004,Organic Search,0,0,16,0.0,0,GA4
2025-03-12,MC004,Organic Search,0,0,18,0.0,0,GA4
2025-03-13,MC004,Organic Search,0,0,19,0.0,1,Manual
2025-03-14,MC004,Organic Search,0,0,17,0.0,0,Google Ads
2025-03-15,MC004,Organic Search,0,0,9,0.0,0,GA4
2025-03-16,MC004,Organic Search,0,0,7,0.0,0,Google Ads
2025-03-17,MC004,Organic Search,0,0,15,0.0,0,GA4
2025-03-18,MC004,Organic Search,0,0,15,0.0,0,GA4
2025-03-19,MC004,Organic Search,0,0,14,0.0,0,GA4
2025-03-20,MC004,organic,0,0,27,0.0,0,GA4
2025-03-21,MC004,Organic Search,0,0,15,0.0,2,GA4
2025-03-22,MC004,Organic Search,0,0,10,0.0,0,Manual
2025-03-23,MC004,Organic Search,0,0,7,0.0,0,GA4
2025-03-24,MC004,Organic Search,0,0,20,0.0,0,GA4
2025-03-25,MC004,SEO,0,0,18,0.0,0,CRM
2025-03-26,MC004,Organic Search,0,0,18,0.0,1,Meta
2025-03-27,MC004,Organic Search,0,0,18,0.0,0,Google Ads
03-28-2025,MC004,Organic Search,0,0,19,0.0,1,GA4
2025-03-29,MC004,Organic Search,0,0,7,0.0,0,Manual
2025-03-30,MC004,Organic Search,0,0,11,0.0,1,GA4
2025-03-31,MC004,Organic Search,0,0,12,0.0,1,GA4
2025-04-01,MC004,Organic Search,0,0,22,0.0,1,GA4
2025-04-02,MC004,Organic Search,0,0,25,0.0,0,GA4
2025-04-03,MC004,Organic Search,0,0,22,0.0,1,CRM
2025-04-04,MC004,Organic Search,0,0,13,0.0,0,CRM
2025-04-05,MC004,Organic Search,0,0,7,0.0,0,Google Ads
2025-04-06,MC004,Organic Search,0,0,6,0.0,1,GA4
2025-04-07,MC004,Organic Search,0,0,17,0.0,0,Manual
2025-04-08,MC004,Organic Search,0,0,21,0.0,0,GA4
2025-04-09,MC004,Organic Search,0,0,13,0.0,0,GA4
2025-04-10,MC004,Organic Search,0,0,14,0.0,0,Manual
2025-04-11,MC004,Organic Search,0,0,14,0.0,0,Google Ads
2025-04-12,MC004,Organic Search,0,0,4,0.0,0,Google Ads
2025-04-13,MC004,Organic Search,0,0,6,0.0,0,Meta
2025-04-14,MC004,Organic Search,0,0,24,0.0,0,GA4
2025-04-15,MC004,organic,0,0,13,0.0,0,GA4
2025-04-16,MC004,Organic Search,0,0,12,0.0,1,Meta
2025-04-17,MC004,Organic Search,0,0,10,0.0,0,GA4
2025-04-18,MC004,Organic Search,0,0,20,0.0,0,GA4
2025-04-19,MC004,Organic Search,0,0,9,0.0,1,Google Ads
2025-04-20,MC004,Organic Search,0,0,9,0.0,1,GA4
2025-04-21,MC004,Organic Search,0,0,18,0.0,0,GA4
2025-04-22,MC004,Organic Search,0,0,16,0.0,1,GA4
2025-04-23,MC004,Organic Search,0,0,18,0.0,0,GA4
2025-04-24,MC004,Organic Search,0,0,21,0.0,1,Meta
2025-04-25,MC004,Organic Search,0,0,20,0.0,0,Manual
2025-04-26,MC004,Organic Search,0,0,8,0.0,0,Google Ads
2025-04-27,MC004,Organic Search,0,0,9,0.0,0,GA4
2025-04-28,MC004,Organic Search,0,0,13,0.0,0,Manual
2025-04-29,MC004,Organic Search,0,0,21,0.0,0,Google Ads
2025-04-30,MC004,Organic Search,0,0,13,0.0,0,GA4
2025-05-01,MC004,Organic Search,0,0,19,0.0,1,GA4
2025-05-02,MC004,Organic Search,0,0,16,0.0,0,Google Ads
2025-05-03,MC004,Organic Search,0,0,10,0.0,0,CRM
2025-05-04,MC004,Organic Search,0,0,6,0.0,0,GA4
2025-05-05,MC004,Organic Search,0,0,18,0.0,1,GA4
2025-05-06,MC004,Organic Search,0,0,17,0.0,1,Meta
2025-05-07,MC004,Organic Search,0,0,9,0.0,0,CRM
2025-05-08,MC004,Organic Search,0,0,12,0.0,0,Meta
2025-05-09,MC004,Organic Search,0,0,20,0.0,0,Google Ads
2025-05-10,MC004,Organic Search,0,0,3,0.0,1,CRM
2025-05-11,MC004,Organic Search,0,0,4,0.0,1,GA4
2025-05-12,MC004,Organic Search,0,0,27,0.0,1,CRM
2025-05-13,MC004,Organic Search,0,0,20,0.0,0,Google Ads
2025-05-14,MC004,Organic Search,0,0,24,0.0,0,GA4
2025-05-15,MC004,Organic Search,0,0,7,0.0,0,Manual
2025-05-16,MC004,Organic Search,0,0,30,0.0,1,GA4
2025-05-17,MC004,Organic Search,0,0,10,0.0,0,Google Ads
2025-05-18,MC004,Organic Search,0,0,10,0.0,0,CRM
2025-05-19,MC004,Organic Search,0,0,20,0.0,0,Google Ads
2025-05-20,MC004,Organic Search,0,0,18,0.0,0,Google Ads
2025-05-21,MC004,Organic Search,0,0,17,0.0,1,Manual
2025-05-22,MC004,Organic Search,0,0,27,0.0,0,GA4
2025-05-23,MC004,Organic Search,0,0,20,0.0,0,Meta
2025-05-24,MC004,Organic Search,0,0,7,0.0,0,GA4
2025-05-25,MC004,Organic Search,0,0,11,0.0,0,GA4
2025-05-26,MC004,Organic Search,0,0,16,0.0,0,GA4
2025-05-27,MC004,Organic Search,0,0,18,0.0,0,GA4
2025-05-28,MC004,Organic Search,0,0,12,0.0,1,GA4
2025-05-29,MC004,Organic Search,0,0,23,0.0,0,Manual
2025-05-30,MC004,Organic Search,0,0,15,0.0,1,Google Ads
2025-05-31,MC004,Organic Search,0,0,8,0.0,0,GA4
2025-06-01,MC004,Organic Search,0,0,4,0.0,1,GA4
2025-06-02,MC004,Organic Search,0,0,9,0.0,0,GA4
2025-06-03,MC004,Organic Search,0,0,17,0.0,0,GA4
2025-06-04,MC004,Organic Search,0,0,19,0.0,0,Google Ads
2025-06-05,MC004,Organic Search,0,0,16,0.0,0,CRM
2025-06-06,MC004,Organic Search,0,0,17,0.0,0,GA4
07/06/2025,MC004,Organic Search,0,0,8,0.0,0,CRM
2025-06-08,MC004,organic,0,0,8,0.0,0,CRM
2025-06-09,MC004,Organic Search,0,0,22,0.0,0,CRM
2025-06-10,MC004,Organic Search,0,0,18,0.0,0,GA4
2025-06-11,MC004,Organic Search,0,0,20,0.0,0,Google Ads
2025-06-12,MC004,Organic Search,0,0,12,0.0,1,Meta
2025-06-13,MC004,Organic Search,0,0,11,0.0,0,Google Ads
2025-06-14,MC004,Organic Search,0,0,7,0.0,0,GA4
2025-06-15,MC004,Organic Search,0,0,6,0.0,0,GA4
2025-06-16,MC004,Organic Search,0,0,15,0.0,0,Manual
2025-06-17,MC004,Organic Search,0,0,16,0.0,0,Manual
2025-06-18,MC004,Organic Search,0,0,21,0.0,1,CRM
2025-06-19,MC004,Organic Search,0,0,14,0.0,0,Manual
2025-06-20,MC004,Organic Search,0,0,20,0.0,0,CRM
2025-06-21,MC004,Organic Search,0,0,5,0.0,0,GA4
2025-06-22,MC004,Organic Search,0,0,11,0.0,0,Google Ads
2025-06-23,MC004,Organic Search,0,0,17,0.0,0,GA4
2025-06-24,MC004,Organic Search,0,0,17,0.0,1,GA4
2025-06-25,MC004,Organic Search,0,0,26,0.0,0,CRM
2025-06-26,MC004,Organic Search,0,0,17,0.0,0,GA4
2025-06-27,MC004,Organic Search,0,0,23,0.0,1,Meta
2025-06-28,MC004,Organic Search,0,0,8,0.0,0,Google Ads
2025-06-29,MC004,Organic Search,0,0,8,0.0,1,CRM
2025-06-30,MC004,Organic Search,0,0,16,0.0,0,GA4
2025-07-01,MC004,SEO,0,0,12,0.0,0,GA4
2025-07-02,MC004,Organic Search,0,0,20,0.0,0,CRM
2025-07-03,MC004,Organic Search,0,0,16,0.0,0,GA4
2025-07-04,MC004,Organic Search,0,0,15,0.0,0,GA4
2025-07-05,MC004,Organic Search,0,0,6,0.0,0,Manual
2025-07-06,MC004,Organic Search,0,0,5,0.0,0,CRM
2025-07-07,MC004,Organic Search,0,0,10,0.0,0,GA4
2025-07-08,MC004,Organic Search,0,0,15,0.0,0,Meta
2025-07-09,MC004,Organic Search,0,0,18,0.0,0,CRM
2025-07-10,MC004,Organic Search,0,0,11,0.0,1,Google Ads
2025-07-11,MC004,SEO,0,0,20,0.0,0,GA4
2025-07-12,MC004,Organic Search,0,0,7,0.0,0,GA4
2025-07-13,MC004,Organic Search,0,0,7,0.0,0,Google Ads
2025-07-14,MC004,Organic Search,0,0,20,0.0,0,GA4
2025-07-15,MC004,Organic Search,0,0,13,0.0,0,Google Ads
2025-07-16,MC004,Organic Search,0,0,19,0.0,1,Google Ads
2025-07-17,MC004,Organic Search,0,0,21,0.0,0,GA4
2025-07-18,MC004,Organic Search,0,0,12,0.0,0,Manual
2025-07-19,MC004,Organic search,0,0,7,0.0,0,GA4
2025-07-20,MC004,Organic Search,0,0,14,0.0,0,GA4
